,difficulty,question_number,duration,count,frequency,participant_number,magnitude
31803,15.0,48.0,0.0,0.0,0.0,5,48
31804,15.0,48.0,0.0,0.0,0.0,5,26
31805,15.0,48.0,0.0,0.0,0.0,5,21
31806,15.0,48.0,0.0,0.0,0.0,5,24
31807,15.0,48.0,0.142,1.0,7.042253521126763,5,29
31808,15.0,48.0,0.142,1.0,7.042253521126763,5,86
31809,15.0,48.0,0.142,1.0,7.042253521126763,5,14
31810,15.0,48.0,0.142,1.0,7.042253521126763,5,11
31811,15.0,48.0,0.126,2.0,15.873015873015873,5,44
31812,15.0,48.0,0.11,1.0,9.090909090909092,5,37
31813,15.0,48.0,0.11,1.0,9.090909090909092,5,46
31814,15.0,48.0,0.11,1.0,9.090909090909092,5,2
31815,15.0,48.0,0.11,1.0,9.090909090909092,5,98
31816,15.0,48.0,0.177,2.0,11.299435028248588,5,54
31817,15.0,48.0,0.15866666666666665,3.0,18.907563025210084,5,38
31818,15.0,48.0,0.156,4.0,25.64102564102564,5,51
31819,15.0,48.0,0.156,4.0,25.64102564102564,5,47
31820,15.0,48.0,0.156,4.0,25.64102564102564,5,12
31821,15.0,48.0,0.14533333333333334,3.0,20.642201834862387,5,67
31822,15.0,48.0,0.157,2.0,12.738853503184714,5,23
31823,15.0,48.0,0.185,2.0,10.810810810810812,5,87
31824,15.0,48.0,0.185,2.0,10.810810810810812,5,93
31825,16.0,49.0,0.185,2.0,10.810810810810812,5,15
31826,16.0,49.0,0.204,1.0,4.901960784313727,5,83
31827,16.0,49.0,0.204,1.0,4.901960784313727,5,19
31828,16.0,49.0,0.0,0.0,0.0,5,39
31829,16.0,49.0,0.0,0.0,0.0,5,91
31830,16.0,49.0,0.7020000000000001,1.0,1.4245014245014247,5,39
31831,16.0,49.0,0.411,2.0,4.866180048661801,5,12
31832,16.0,49.0,0.411,2.0,4.866180048661801,5,25
31833,16.0,49.0,0.32066666666666666,3.0,9.355509355509355,5,1
31834,16.0,49.0,0.32066666666666666,3.0,9.355509355509355,5,65
31835,16.0,49.0,0.12666666666666668,3.0,23.684210526315788,5,89
31836,16.0,49.0,0.15066666666666667,3.0,19.911504424778762,5,95
31837,16.0,49.0,0.15066666666666667,3.0,19.911504424778762,5,48
31838,16.0,49.0,0.156,2.0,12.82051282051282,5,4
31839,16.0,49.0,0.15733333333333333,3.0,19.067796610169488,5,69
31840,16.0,49.0,0.17600000000000002,2.0,11.363636363636365,5,4
31868,16.0,49.0,0.374,2.0,5.3475935828877015,5,69
31869,16.0,49.0,0.32066666666666666,3.0,9.355509355509355,5,52
31870,16.0,49.0,0.188,2.0,10.638297872340424,5,3
31871,16.0,49.0,0.118,2.0,16.949152542372882,5,19
31872,16.0,49.0,0.134,4.0,29.85074626865672,5,73
31873,16.0,49.0,0.134,4.0,29.85074626865672,5,53
31874,16.0,49.0,0.10733333333333334,3.0,27.95031055900621,5,22
31875,16.0,49.0,0.119,4.0,33.61344537815126,5,2
31876,16.0,49.0,0.15133333333333332,3.0,19.823788546255507,5,71
31877,16.0,49.0,0.154,1.0,6.493506493506493,5,82
31878,16.0,49.0,0.154,1.0,6.493506493506493,5,17
31879,16.0,49.0,0.154,1.0,6.493506493506493,5,41
31880,16.0,49.0,0.0,0.0,0.0,5,4
31881,16.0,49.0,0.0,0.0,0.0,5,35
31882,16.0,49.0,0.0,0.0,0.0,5,76
31883,16.0,49.0,0.212,1.0,4.716981132075472,5,33
31884,16.0,49.0,0.15733333333333333,3.0,19.067796610169488,5,27
31885,16.0,49.0,0.15733333333333333,3.0,19.067796610169488,5,30
31886,16.0,49.0,0.15733333333333333,3.0,19.067796610169488,5,41
31887,16.0,49.0,0.155,4.0,25.80645161290323,5,91
31888,16.0,49.0,0.136,3.0,22.058823529411764,5,50
31889,16.0,49.0,0.157,2.0,12.738853503184714,5,27
31890,16.0,49.0,0.238,3.0,12.605042016806724,5,88
31891,16.0,49.0,0.2105,4.0,19.002375296912113,5,82
31892,16.0,49.0,0.23133333333333336,3.0,12.96829971181556,5,2
31893,16.0,49.0,0.23133333333333336,3.0,12.96829971181556,5,12
31894,16.0,49.0,0.264,2.0,7.575757575757575,5,25
31895,16.0,49.0,0.128,1.0,7.8125,5,33
31896,16.0,49.0,0.0,0.0,0.0,5,72
31897,16.0,49.0,0.0,0.0,0.0,5,31
31898,16.0,49.0,0.0,0.0,0.0,5,37
31899,16.0,49.0,1.092,1.0,0.9157509157509156,5,41
31900,16.0,49.0,1.092,1.0,0.9157509157509156,5,83
31901,16.0,49.0,1.092,1.0,0.9157509157509156,5,53
31902,16.0,49.0,1.092,1.0,0.9157509157509156,5,9
31903,16.0,49.0,0.633,2.0,3.1595576619273302,5,28
31904,16.0,49.0,0.174,1.0,5.7471264367816115,5,81
31905,16.0,49.0,0.18,2.0,11.111111111111107,5,58
31906,16.0,49.0,0.18,2.0,11.111111111111107,5,76
31907,16.0,49.0,0.18,2.0,11.111111111111107,5,27
31908,16.0,49.0,0.18600000000000005,1.0,5.376344086021504,5,92
31909,16.0,49.0,0.18600000000000005,1.0,5.376344086021504,5,61
31910,16.0,49.0,0.0,0.0,0.0,5,18
31911,16.0,49.0,0.0,0.0,0.0,5,3
31912,16.0,49.0,0.192,1.0,5.208333333333333,5,1
31913,16.0,49.0,0.192,1.0,5.208333333333333,5,45
31914,16.0,49.0,0.192,1.0,5.208333333333333,5,57
31915,16.0,49.0,0.192,1.0,5.208333333333333,5,75
31917,16.0,49.0,0.142,1.0,7.042253521126763,5,69
31918,0.0,50.0,0.142,1.0,7.042253521126763,5,68
31919,0.0,50.0,0.142,1.0,7.042253521126763,5,32
31920,0.0,50.0,0.142,1.0,7.042253521126763,5,27
31921,0.0,50.0,0.0,0.0,0.0,5,62
31922,0.0,50.0,0.0,0.0,0.0,5,89
31923,0.0,50.0,0.198,1.0,5.05050505050505,5,33
31932,1.0,51.0,0.132,1.0,7.575757575757575,5,6
31933,1.0,51.0,0.132,1.0,7.575757575757575,5,19
31934,1.0,51.0,0.132,1.0,7.575757575757575,5,42
31935,1.0,51.0,0.0,0.0,0.0,5,1
31936,1.0,51.0,0.0,0.0,0.0,5,77
31937,1.0,51.0,0.0,0.0,0.0,5,92
31947,2.0,52.0,0.122,1.0,8.196721311475411,5,50
31948,2.0,52.0,0.122,1.0,8.196721311475411,5,54
31949,2.0,52.0,0.122,1.0,8.196721311475411,5,94
31950,2.0,52.0,0.0,0.0,0.0,5,34
31951,2.0,52.0,0.0,0.0,0.0,5,72
31952,2.0,52.0,0.0,0.0,0.0,5,51
31953,2.0,52.0,0.0,0.0,0.0,5,85
31954,2.0,52.0,0.0,0.0,0.0,5,47
31960,3.0,53.0,0.253,2.0,7.905138339920947,5,74
31961,3.0,53.0,0.196,1.0,5.1020408163265305,5,46
31962,3.0,53.0,0.196,1.0,5.1020408163265305,5,23
31963,3.0,53.0,0.0,0.0,0.0,5,19
31964,3.0,53.0,0.0,0.0,0.0,5,5
31965,3.0,53.0,0.0,0.0,0.0,5,58
31966,3.0,53.0,0.0,0.0,0.0,5,60
31967,3.0,53.0,0.0,0.0,0.0,5,64
31972,4.0,54.0,0.196,1.0,5.1020408163265305,5,18
31973,4.0,54.0,0.196,1.0,5.1020408163265305,5,78
31974,4.0,54.0,0.196,1.0,5.1020408163265305,5,57
31975,4.0,54.0,0.196,1.0,5.1020408163265305,5,84
31976,4.0,54.0,0.0,0.0,0.0,5,19
31977,4.0,54.0,0.0,0.0,0.0,5,42
31978,4.0,54.0,0.0,0.0,0.0,5,56
31979,4.0,54.0,0.0,0.0,0.0,5,95
31980,4.0,54.0,0.0,0.0,0.0,5,38
31981,4.0,54.0,0.16399999999999998,2.0,12.195121951219509,5,22
31991,5.0,55.0,0.16399999999999998,2.0,12.195121951219509,5,92
31992,5.0,55.0,0.162,1.0,6.172839506172839,5,49
31993,5.0,55.0,0.162,1.0,6.172839506172839,5,56
31994,5.0,55.0,0.0,0.0,0.0,5,38
31995,5.0,55.0,0.0,0.0,0.0,5,62
31996,5.0,55.0,0.0,0.0,0.0,5,78
31997,5.0,55.0,0.2,1.0,5.0,5,9
32006,6.0,56.0,0.168,1.0,5.952380952380952,5,16
32007,6.0,56.0,0.168,1.0,5.952380952380952,5,33
32008,6.0,56.0,0.168,1.0,5.952380952380952,5,11
32009,6.0,56.0,0.0,0.0,0.0,5,54
32010,6.0,56.0,0.0,0.0,0.0,5,87
32011,6.0,56.0,0.0,0.0,0.0,5,16
32012,6.0,56.0,0.0,0.0,0.0,5,10
32013,6.0,56.0,0.0,0.0,0.0,5,52
32014,6.0,56.0,0.0,0.0,0.0,5,18
32018,7.0,57.0,0.158,1.0,6.329113924050633,5,65
32019,7.0,57.0,0.158,1.0,6.329113924050633,5,22
32020,7.0,57.0,0.0,0.0,0.0,5,35
32021,7.0,57.0,0.0,0.0,0.0,5,26
32022,7.0,57.0,0.0,0.0,0.0,5,19
32023,7.0,57.0,0.0,0.0,0.0,5,68
32024,7.0,57.0,0.0,0.0,0.0,5,91
32025,7.0,57.0,0.0,0.0,0.0,5,96
32026,7.0,57.0,0.0,0.0,0.0,5,71
32032,8.0,58.0,0.18600000000000005,1.0,5.376344086021504,5,40
32033,8.0,58.0,0.18600000000000005,1.0,5.376344086021504,5,93
32034,8.0,58.0,0.18600000000000005,1.0,5.376344086021504,5,5
32035,8.0,58.0,0.16,1.0,6.25,5,74
32036,8.0,58.0,0.16,1.0,6.25,5,14
32037,8.0,58.0,0.16,1.0,6.25,5,79
32038,8.0,58.0,1.508,2.0,1.3262599469496021,5,91
32039,8.0,58.0,1.508,2.0,1.3262599469496021,5,59
32040,8.0,58.0,2.8560000000000003,1.0,0.350140056022409,5,99
32041,8.0,58.0,1.494,2.0,1.3386880856760377,5,30
32042,8.0,58.0,1.494,2.0,1.3386880856760377,5,90
32043,8.0,58.0,0.1,2.0,20.0,5,14
32044,8.0,58.0,0.11066666666666668,3.0,27.10843373493975,5,99
32045,8.0,58.0,0.11066666666666668,3.0,27.10843373493975,5,75
32046,8.0,58.0,0.1,2.0,20.0,5,81
32047,8.0,58.0,0.1,2.0,20.0,5,38
32048,8.0,58.0,0.128,2.0,15.625,5,99
32049,8.0,58.0,0.124,1.0,8.064516129032258,5,9
32050,8.0,58.0,0.124,1.0,8.064516129032258,5,91
32051,8.0,58.0,0.124,1.0,8.064516129032258,5,10
32052,8.0,58.0,0.124,1.0,8.064516129032258,5,86
32053,8.0,58.0,0.128,1.0,7.8125,5,44
32058,8.0,58.0,0.1586666666666667,3.0,18.907563025210077,5,58
32059,8.0,58.0,0.16899999999999998,2.0,11.83431952662722,5,26
32060,8.0,58.0,0.208,1.0,4.807692307692308,5,35
32061,8.0,58.0,0.208,1.0,4.807692307692308,5,43
32062,8.0,58.0,0.208,1.0,4.807692307692308,5,78
32063,8.0,58.0,0.208,1.0,4.807692307692308,5,15
32064,8.0,58.0,0.208,1.0,4.807692307692308,5,74
32065,8.0,58.0,0.0,0.0,0.0,5,5
32066,8.0,58.0,0.192,1.0,5.208333333333333,5,23
32067,8.0,58.0,0.263,2.0,7.604562737642585,5,6
32068,8.0,58.0,0.263,2.0,7.604562737642585,5,44
32069,8.0,58.0,0.263,2.0,7.604562737642585,5,95
32070,8.0,58.0,0.263,2.0,7.604562737642585,5,13
32071,8.0,58.0,0.334,1.0,2.994011976047904,5,81
32072,8.0,58.0,0.264,1.0,3.787878787878788,5,74
32083,9.0,59.0,0.6819999999999999,2.0,2.932551319648093,5,86
32084,9.0,59.0,0.174,1.0,5.7471264367816115,5,60
32085,9.0,59.0,0.174,1.0,5.7471264367816115,5,85
32086,9.0,59.0,0.174,1.0,5.7471264367816115,5,6
32087,9.0,59.0,0.0,0.0,0.0,5,12
32088,9.0,59.0,0.22,1.0,4.545454545454546,5,64
32089,9.0,59.0,0.22,1.0,4.545454545454546,5,31
32090,9.0,59.0,0.22,1.0,4.545454545454546,5,55
32091,9.0,59.0,0.22,1.0,4.545454545454546,5,77
32092,9.0,59.0,0.22,1.0,4.545454545454546,5,2
32093,9.0,59.0,0.0,0.0,0.0,5,6
32094,9.0,59.0,0.0,0.0,0.0,5,69
32095,9.0,59.0,0.0,0.0,0.0,5,92
32096,9.0,59.0,0.254,1.0,3.937007874015748,5,22
32100,9.0,59.0,0.254,1.0,3.937007874015748,5,85
32101,9.0,59.0,0.0,0.0,0.0,5,84
32102,9.0,59.0,0.0,0.0,0.0,5,12
32103,9.0,59.0,0.0,0.0,0.0,5,34
32104,9.0,59.0,0.0,0.0,0.0,5,24
32105,9.0,59.0,0.0,0.0,0.0,5,3
32106,9.0,59.0,0.0,0.0,0.0,5,6
32107,9.0,59.0,0.258,1.0,3.875968992248062,5,65
32108,9.0,59.0,0.258,1.0,3.875968992248062,5,40
32109,9.0,59.0,0.258,1.0,3.875968992248062,5,50
32110,9.0,59.0,0.258,1.0,3.875968992248062,5,33
32118,10.0,60.0,0.156,2.0,12.82051282051282,5,18
32119,10.0,60.0,0.14,1.0,7.142857142857142,5,9
32120,10.0,60.0,0.14,1.0,7.142857142857142,5,73
32121,10.0,60.0,0.0,0.0,0.0,5,21
32122,10.0,60.0,0.0,0.0,0.0,5,56
32123,10.0,60.0,2.074,1.0,0.4821600771456124,5,52
32124,10.0,60.0,2.074,1.0,0.4821600771456124,5,35
32125,10.0,60.0,2.074,1.0,0.4821600771456124,5,16
32126,10.0,60.0,1.13,2.0,1.7699115044247788,5,6
32127,10.0,60.0,1.13,2.0,1.7699115044247788,5,11
32128,10.0,60.0,0.18600000000000005,1.0,5.376344086021504,5,43
32129,10.0,60.0,0.18600000000000005,1.0,5.376344086021504,5,10
32130,10.0,60.0,0.18600000000000005,1.0,5.376344086021504,5,33
32132,10.0,60.0,0.0,0.0,0.0,5,1
32133,10.0,60.0,0.17800000000000002,1.0,5.617977528089888,5,73
32134,10.0,60.0,0.17800000000000002,1.0,5.617977528089888,5,90
32135,10.0,60.0,0.17800000000000002,1.0,5.617977528089888,5,17
32136,10.0,60.0,0.17800000000000002,1.0,5.617977528089888,5,23
32137,10.0,60.0,0.17800000000000002,1.0,5.617977528089888,5,23
32138,10.0,60.0,0.0,0.0,0.0,5,39
32139,10.0,60.0,0.0,0.0,0.0,5,6
32140,10.0,60.0,0.0,0.0,0.0,5,37
32141,10.0,60.0,0.07,1.0,14.285714285714285,5,17
32142,10.0,60.0,0.07,1.0,14.285714285714285,5,67
32143,10.0,60.0,0.121,2.0,16.528925619834713,5,80
32144,10.0,60.0,0.121,2.0,16.528925619834713,5,84
32145,10.0,60.0,0.121,2.0,16.528925619834713,5,33
32146,10.0,60.0,0.172,1.0,5.813953488372094,5,37
32147,10.0,60.0,0.172,1.0,5.813953488372094,5,28
32155,10.0,60.0,0.5875,4.0,6.808510638297872,5,87
32156,10.0,60.0,0.6960000000000001,3.0,4.310344827586206,5,93
32157,10.0,60.0,0.976,2.0,2.0491803278688523,5,18
32158,10.0,60.0,0.7133333333333334,3.0,4.205607476635514,5,90
32159,10.0,60.0,0.983,2.0,2.034587995930824,5,24
32178,11.0,61.0,0.0,0.0,0.0,5,31
32179,11.0,61.0,0.0,0.0,0.0,5,69
32180,11.0,61.0,0.14800000000000002,1.0,6.756756756756758,5,27
32181,11.0,61.0,0.14800000000000002,1.0,6.756756756756758,5,36
32182,11.0,61.0,0.14800000000000002,1.0,6.756756756756758,5,99
32183,11.0,61.0,0.14800000000000002,1.0,6.756756756756758,5,93
32184,11.0,61.0,0.185,2.0,10.810810810810812,5,52
32190,12.0,62.0,0.0,0.0,0.0,5,44
32191,12.0,62.0,0.0,0.0,0.0,5,48
32192,12.0,62.0,0.0,0.0,0.0,5,55
32193,12.0,62.0,0.0,0.0,0.0,5,36
32194,12.0,62.0,0.0,0.0,0.0,5,27
32195,12.0,62.0,0.19,1.0,5.2631578947368425,5,93
32196,12.0,62.0,0.19,1.0,5.2631578947368425,5,59
32197,12.0,62.0,0.19,1.0,5.2631578947368425,5,47
32198,12.0,62.0,0.19,1.0,5.2631578947368425,5,10
32199,12.0,62.0,0.188,2.0,10.638297872340424,5,36
32200,12.0,62.0,0.18600000000000005,1.0,5.376344086021504,5,97
32201,12.0,62.0,1.601,2.0,1.2492192379762648,5,3
32202,12.0,62.0,1.601,2.0,1.2492192379762648,5,10
32203,12.0,62.0,1.601,2.0,1.2492192379762648,5,28
32204,12.0,62.0,3.016,1.0,0.3315649867374005,5,53
32205,12.0,62.0,3.016,1.0,0.3315649867374005,5,8
32206,12.0,62.0,0.0,0.0,0.0,5,27
32207,13.0,63.0,0.0,0.0,0.0,5,1
32213,13.0,63.0,0.0,0.0,0.0,5,42
32214,13.0,63.0,0.0,0.0,0.0,5,65
32215,13.0,63.0,0.0,0.0,0.0,5,40
32216,13.0,63.0,0.0,0.0,0.0,5,76
32217,13.0,63.0,0.0,0.0,0.0,5,20
32218,13.0,63.0,0.17800000000000002,1.0,5.617977528089888,5,87
32219,13.0,63.0,0.17800000000000002,1.0,5.617977528089888,5,9
32220,13.0,63.0,0.17800000000000002,1.0,5.617977528089888,5,55
32221,13.0,63.0,0.17800000000000002,1.0,5.617977528089888,5,97
32222,13.0,63.0,0.17800000000000002,1.0,5.617977528089888,5,25
32234,14.0,64.0,0.5579999999999999,1.0,1.7921146953405016,5,1
32235,14.0,64.0,0.5579999999999999,1.0,1.7921146953405016,5,52
32236,14.0,64.0,0.0,0.0,0.0,5,83
32237,14.0,64.0,0.0,0.0,0.0,5,62
32238,14.0,64.0,0.0,0.0,0.0,5,60
32239,14.0,64.0,0.0,0.0,0.0,5,37
32240,14.0,64.0,0.0,0.0,0.0,5,96
32241,14.0,64.0,0.246,1.0,4.065040650406504,5,98
32242,14.0,64.0,0.246,1.0,4.065040650406504,5,76
32243,14.0,64.0,0.29600000000000004,3.0,10.135135135135137,5,33
32244,14.0,64.0,0.259,4.0,15.444015444015445,5,96
32245,14.0,64.0,0.259,4.0,15.444015444015445,5,96
32246,15.0,65.0,0.26333333333333336,3.0,11.392405063291138,5,35
32247,15.0,65.0,0.2355,4.0,16.985138004246284,5,57
32248,15.0,65.0,0.15,2.0,13.333333333333336,5,9
32249,15.0,65.0,0.152,1.0,6.578947368421053,5,47
32250,15.0,65.0,0.152,1.0,6.578947368421053,5,77
32251,15.0,65.0,0.152,1.0,6.578947368421053,5,26
32252,15.0,65.0,0.0,0.0,0.0,5,40
32253,15.0,65.0,0.0,0.0,0.0,5,55
32254,15.0,65.0,0.166,1.0,6.024096385542167,5,70
32262,15.0,65.0,0.16399999999999998,1.0,6.097560975609754,5,13
32263,15.0,65.0,0.16399999999999998,1.0,6.097560975609754,5,78
32264,15.0,65.0,0.0,0.0,0.0,5,5
32265,15.0,65.0,0.0,0.0,0.0,5,99
32266,15.0,65.0,0.0,0.0,0.0,5,42
32267,15.0,65.0,0.0,0.0,0.0,5,48
32268,15.0,65.0,1.582,1.0,0.6321112515802781,5,70
32269,15.0,65.0,1.582,1.0,0.6321112515802781,5,98
32270,15.0,65.0,1.582,1.0,0.6321112515802781,5,83
32271,15.0,65.0,1.582,1.0,0.6321112515802781,5,40
32272,15.0,65.0,1.582,1.0,0.6321112515802781,5,43
32273,15.0,65.0,0.307,2.0,6.514657980456027,5,41
32274,15.0,65.0,0.2866666666666667,3.0,10.465116279069766,5,22
32275,15.0,65.0,0.2866666666666667,3.0,10.465116279069766,5,76
32276,15.0,65.0,0.2866666666666667,3.0,10.465116279069766,5,89
32277,15.0,65.0,0.273,4.0,14.652014652014651,5,26
32278,15.0,65.0,0.239,2.0,8.368200836820082,5,82
32279,15.0,65.0,0.232,1.0,4.310344827586206,5,32
32280,15.0,65.0,0.232,1.0,4.310344827586206,5,5
32281,15.0,65.0,0.232,1.0,4.310344827586206,5,9
32282,15.0,65.0,0.168,1.0,5.952380952380952,5,52
32283,15.0,65.0,0.624,3.0,4.807692307692308,5,67
32284,15.0,65.0,0.624,3.0,4.807692307692308,5,21
32285,15.0,65.0,0.5195,4.0,7.699711260827719,5,50
32286,15.0,65.0,0.4699999999999999,5.0,10.638297872340427,5,46
32287,15.0,65.0,0.5455,4.0,7.332722273143905,5,49
32288,15.0,65.0,0.2165,4.0,18.475750577367208,5,11
32289,15.0,65.0,0.2064,5.0,24.22480620155039,5,82
32290,15.0,65.0,0.19760000000000005,5.0,25.303643724696354,5,84
32291,15.0,65.0,0.17900000000000002,4.0,22.346368715083795,5,62
32292,16.0,66.0,0.1748,5.0,28.604118993135014,5,45
32293,16.0,66.0,0.162,3.0,18.51851851851852,5,90
32294,16.0,66.0,0.16399999999999998,3.0,18.29268292682927,5,30
32295,16.0,66.0,0.16499999999999998,2.0,12.121212121212125,5,42
32296,16.0,66.0,0.16499999999999998,2.0,12.121212121212125,5,93
32297,16.0,66.0,0.172,1.0,5.813953488372094,5,29
32298,16.0,66.0,0.174,2.0,11.494252873563221,5,33
32299,16.0,66.0,0.488,2.0,4.0983606557377055,5,75
32300,16.0,66.0,0.488,2.0,4.0983606557377055,5,38
32301,16.0,66.0,0.4,3.0,7.500000000000001,5,78
32302,16.0,66.0,0.4,3.0,7.500000000000001,5,27
32303,16.0,66.0,0.512,2.0,3.90625,5,54
32304,16.0,66.0,0.20066666666666666,3.0,14.950166112956813,5,97
32305,16.0,66.0,0.177,4.0,22.598870056497177,5,81
32306,16.0,66.0,0.16133333333333333,3.0,18.59504132231405,5,57
32312,16.0,66.0,0.5053333333333333,3.0,5.936675461741425,5,47
32313,16.0,66.0,0.695,2.0,2.8776978417266186,5,41
32314,16.0,66.0,0.198,1.0,5.05050505050505,5,17
32315,16.0,66.0,0.198,1.0,5.05050505050505,5,33
32316,16.0,66.0,0.198,1.0,5.05050505050505,5,56
32317,16.0,66.0,0.0,0.0,0.0,5,63
32318,16.0,66.0,0.18,1.0,5.5555555555555545,5,84
32319,16.0,66.0,0.18,1.0,5.5555555555555545,5,74
32320,16.0,66.0,0.18,1.0,5.5555555555555545,5,21
32321,16.0,66.0,0.18,1.0,5.5555555555555545,5,81
32322,16.0,66.0,0.18,1.0,5.5555555555555545,5,75
32323,16.0,66.0,0.0,0.0,0.0,5,32
32324,16.0,66.0,0.0,0.0,0.0,5,40
32325,16.0,66.0,0.0,0.0,0.0,5,45
32326,16.0,66.0,0.0,0.0,0.0,5,84
32327,16.0,66.0,0.0,0.0,0.0,5,14
32328,16.0,66.0,0.0,0.0,0.0,5,40
32329,16.0,66.0,0.0,0.0,0.0,5,61
32330,16.0,66.0,0.0,0.0,0.0,5,78
32331,16.0,66.0,0.0,0.0,0.0,5,37
32332,16.0,66.0,0.11,1.0,9.090909090909092,5,78
32333,16.0,66.0,0.11,1.0,9.090909090909092,5,97
32346,17.0,67.0,0.17,1.0,5.882352941176469,5,38
32347,17.0,67.0,0.17,1.0,5.882352941176469,5,80
32348,17.0,67.0,0.17,1.0,5.882352941176469,5,24
32349,17.0,67.0,0.374,1.0,2.6737967914438503,5,45
32350,17.0,67.0,0.374,1.0,2.6737967914438503,5,77
32351,17.0,67.0,0.374,1.0,2.6737967914438503,5,76
32352,17.0,67.0,0.374,1.0,2.6737967914438503,5,44
32353,17.0,67.0,0.374,1.0,2.6737967914438503,5,46
32354,17.0,67.0,0.14,1.0,7.142857142857142,5,42
32355,17.0,67.0,0.14,1.0,7.142857142857142,5,2
32356,17.0,67.0,0.14,1.0,7.142857142857142,5,82
32357,17.0,67.0,0.14,1.0,7.142857142857142,5,21
32358,17.0,67.0,0.14,1.0,7.142857142857142,5,44
32359,17.0,67.0,0.0,0.0,0.0,5,31
32360,17.0,67.0,0.0,0.0,0.0,5,2
32361,17.0,67.0,0.0,0.0,0.0,5,89
32362,17.0,67.0,0.168,1.0,5.952380952380952,5,93
32363,17.0,67.0,0.168,1.0,5.952380952380952,5,22
32364,17.0,67.0,0.168,1.0,5.952380952380952,5,56
32365,17.0,67.0,0.168,1.0,5.952380952380952,5,85
32366,17.0,67.0,0.173,2.0,11.560693641618498,5,99
32367,17.0,67.0,0.17800000000000002,1.0,5.617977528089888,5,30
32368,17.0,67.0,1.975,2.0,1.0126582278481011,5,58
33735,2.0,0.0,0.17600000000000002,2.0,11.363636363636365,3,44
33736,2.0,0.0,0.094,1.0,10.638297872340424,3,77
33737,2.0,0.0,0.094,1.0,10.638297872340424,3,68
33740,2.0,2.0,0.108,1.0,9.25925925925926,3,15
33741,3.0,3.0,0.134,2.0,14.925373134328355,3,47
33743,3.0,3.0,0.16,1.0,6.25,3,18
33744,3.0,3.0,0.108,2.0,18.51851851851852,3,84
33745,4.0,4.0,0.11599999999999999,3.0,25.86206896551724,3,35
33746,4.0,4.0,0.094,2.0,21.27659574468085,3,64
33747,4.0,4.0,0.094,2.0,21.27659574468085,3,37
33748,5.0,5.0,0.094,2.0,21.27659574468085,3,67
33749,5.0,5.0,0.132,1.0,7.575757575757575,3,7
33750,5.0,5.0,0.0,0.0,0.0,3,88
33751,5.0,5.0,0.13,1.0,7.6923076923076925,3,81
33756,6.0,6.0,0.172,1.0,5.813953488372094,3,83
33757,6.0,6.0,0.172,1.0,5.813953488372094,3,87
33758,6.0,6.0,0.116,1.0,8.620689655172413,3,4
33762,7.0,7.0,0.14200000000000002,2.0,14.08450704225352,3,3
33763,7.0,7.0,0.168,1.0,5.952380952380952,3,3
33764,7.0,7.0,0.0,0.0,0.0,3,77
33765,7.0,7.0,0.042,1.0,23.809523809523807,3,15
33769,7.0,7.0,0.108,3.0,27.777777777777786,3,36
33770,8.0,8.0,0.141,2.0,14.184397163120568,3,53
33771,8.0,8.0,0.152,1.0,6.578947368421053,3,37
33772,8.0,8.0,0.152,1.0,6.578947368421053,3,51
33773,8.0,8.0,0.152,1.0,6.578947368421053,3,27
33774,8.0,8.0,0.14,1.0,7.142857142857142,3,62
33778,9.0,9.0,0.14,1.0,7.142857142857142,3,87
33779,9.0,9.0,0.09,1.0,11.111111111111107,3,40
33780,9.0,9.0,0.09,1.0,11.111111111111107,3,37
33781,9.0,9.0,0.09,1.0,11.111111111111107,3,16
33782,9.0,9.0,0.304,2.0,6.578947368421053,3,29
33783,9.0,9.0,0.304,2.0,6.578947368421053,3,8
33784,9.0,9.0,0.373,2.0,5.361930294906166,3,89
33785,9.0,9.0,0.373,2.0,5.361930294906166,3,76
33786,9.0,9.0,0.3273333333333333,3.0,9.164969450101834,3,98
33787,9.0,9.0,0.2413333333333333,3.0,12.430939226519337,3,29
33788,9.0,9.0,0.263,4.0,15.20912547528517,3,26
33789,9.0,9.0,0.2746666666666667,3.0,10.92233009708738,3,43
33790,9.0,9.0,0.2372,5.0,21.079258010118046,3,68
33791,9.0,9.0,0.2224,5.0,22.48201438848921,3,67
33792,9.0,9.0,0.2028,5.0,24.65483234714004,3,32
33793,9.0,9.0,0.1715,4.0,23.32361516034985,3,78
33794,10.0,10.0,0.1715,4.0,23.32361516034985,3,8
33795,10.0,10.0,0.14533333333333334,3.0,20.642201834862387,3,70
33796,10.0,10.0,0.19466666666666668,3.0,15.410958904109588,3,32
33797,10.0,10.0,0.18600000000000005,3.0,16.129032258064512,3,51
33798,10.0,10.0,0.18600000000000005,3.0,16.129032258064512,3,89
33804,11.0,11.0,0.201,2.0,9.950248756218905,3,60
33805,11.0,11.0,0.16599999999999998,2.0,12.048192771084338,3,33
33806,11.0,11.0,0.16599999999999998,2.0,12.048192771084338,3,42
33807,11.0,11.0,0.16599999999999998,2.0,12.048192771084338,3,88
33808,11.0,11.0,0.094,1.0,10.638297872340424,3,33
33809,11.0,11.0,0.239,2.0,8.368200836820082,3,9
33810,11.0,11.0,0.29300000000000004,2.0,6.8259385665529,3,28
33811,11.0,11.0,0.29300000000000004,2.0,6.8259385665529,3,43
33817,12.0,12.0,0.122,1.0,8.196721311475411,3,85
